1,2
1,3
1,4
1,7
1,8
1,9
1,10
1,11
1,12
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,25
1,26
1,29
1,30
1,41
1,44
1,45
1,47
1,51
1,61
1,62
1,63
1,64
1,65
1,66
1,67
1,68
1,69
1,70
1,71
1,72
1,73
1,75
1,76
1,77
1,78
1,79
1,80
1,81
1,83
1,84
1,87
1,88
1,89
1,90
1,91
1,96
1,103
1,104
1,115
1,116
1,117
1,118
1,119
1,120
1,129
1,136
1,141
1,168
1,185
1,186
1,187
1,189
1,190
1,191
1,192
1,193
1,195
1,196
1,197
1,198
1,199
1,200
1,201
1,202
1,203
1,204
1,206
1,207
1,208
1,209
1,210
1,211
1,212
1,213
1,218
1,219
1,220
1,222
1,223
1,224
1,226
1,228
1,229
1,230
1,231
1,232
1,233
1,234
1,235
1,236
1,237
1,238
1,239
1,240
1,241
1,243
1,244
1,245
1,247
1,248
1,250
1,251
1,252
1,253
1,254
1,255
1,256
1,257
1,258
1,260
1,283
1,284
1,287
1,288
1,289
1,290
1,292
1,304
1,305
1,311
1,313
1,314
1,336
1,339
1,344
1,345
1,346
1,352
1,354
1,360
1,361
1,362
1,371
1,377
1,383
1,398
1,407
1,411
1,414
1,419
1,420
1,425
1,430
1,431
1,437
1,438
1,446
1,448
1,450
1,451
1,453
1,454
1,455
1,457
1,459
1,460
1,461
1,462
1,464
1,466
1,468
1,469
1,470
1,475
1,476
1,477
1,479
1,482
1,483
1,486
1,489
1,491
1,492
1,495
1,498
2,1
2,53
2,54
2,55
2,56
2,85
2,109
2,342
3,1
3,53
3,54
3,55
3,56
3,61
3,76
3,85
3,106
3,109
3,129
3,212
3,222
3,287
3,290
3,291
3,304
3,305
3,342
3,404
3,415
4,1
4,44
4,53
4,54
4,55
4,56
4,85
4,109
4,342
5,1
5,53
5,54
5,55
5,56
5,61
5,85
5,109
5,342
6,1
6,53
6,54
6,55
6,56
6,85
6,109
6,179
6,342
6,378
6,381
6,384
7,1
7,53
7,54
7,55
7,56
7,85
7,101
7,109
7,223
7,342
7,382
8,1
8,53
8,61
8,344
8,352
8,407
8,457
9,1
9,67
9,68
9,69
9,70
9,71
9,72
9,73
9,75
9,77
9,78
9,79
9,81
9,82
9,83
9,84
9,87
9,88
9,89
9,91
9,383
10,1
10,93
10,95
10,96
10,98
10,99
10,101
10,102
10,103
10,104
10,105
10,106
10,107
10,108
10,348
10,379
10,421
10,441
10,465
10,478
10,484
11,1
11,111
11,286
11,392
12,1
12,8
12,54
12,64
12,115
12,118
12,119
12,120
12,420
13,1
13,126
13,129
13,130
13,363
13,380
13,382
13,463
13,500
14,1
14,291
15,1
15,121
15,125
15,126
15,130
15,131
15,136
15,139
15,146
15,148
15,149
15,164
15,165
15,363
15,382
15,434
16,1
16,169
16,170
16,171
16,172
16,173
16,174
16,175
16,176
16,177
16,178
16,179
16,180
17,1
17,129
17,130
17,182
17,183
17,363
17,439
17,443
17,467
17,471
17,488
17,490
17,499
18,1
18,185
18,186
18,187
18,188
18,189
18,190
18,191
18,195
18,196
18,197
18,198
18,199
18,200
18,201
18,202
18,203
18,204
18,205
18,206
18,207
18,208
18,209
18,210
18,211
18,212
18,213
18,214
18,215
18,219
18,220
18,222
18,223
18,224
18,225
18,226
18,227
18,228
18,354
18,361
18,408
18,477
18,483
18,492
18,498
19,1
19,55
19,229
19,230
19,231
19,232
19,233
19,234
19,235
19,236
19,237
19,238
